fra;sexe;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
FR;1;2023-04-12;54;62;177;362;1512;863;26420983;25946285;19419020;4656040;2763343;1025628;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-13;49;68;160;484;1916;1114;26421032;25946353;19419180;4656524;2765259;1026742;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-14;87;99;245;646;2471;1418;26421119;25946452;19419425;4657170;2767730;1028160;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-15;26;40;115;217;726;340;26421145;25946492;19419540;4657387;2768456;1028500;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-16;6;7;7;18;51;20;26421151;25946499;19419547;4657405;2768507;1028520;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-17;45;59;174;372;1389;725;26421196;25946558;19419721;4657777;2769896;1029245;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-18;59;53;182;474;1896;1056;26421255;25946611;19419903;4658251;2771792;1030301;80.5;79.1;59.2;14.2;8.4;3.1
FR;1;2023-04-19;39;59;109;295;1210;648;26421294;25946670;19420012;4658546;2773002;1030949;80.5;79.1;59.2;14.2;8.5;3.1
FR;1;2023-04-20;45;49;132;382;1516;848;26421339;25946719;19420144;4658928;2774518;1031797;80.5;79.1;59.2;14.2;8.5;3.1
FR;1;2023-04-21;61;80;238;516;1979;1049;26421400;25946799;19420382;4659444;2776497;1032846;80.5;79.1;59.2;14.2;8.5;3.1
FR;1;2023-04-22;33;36;86;140;525;250;26421433;25946835;19420468;4659584;2777022;1033096;80.5;79.1;59.2;14.2;8.5;3.1
FR;1;2023-04-23;5;4;7;13;37;14;26421438;25946839;19420475;4659597;2777059;1033110;80.5;79.1;59.2;14.2;8.5;3.1
FR;1;2023-04-24;61;58;123;279;1084;550;26421499;25946897;19420598;4659876;2778143;1033660;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-04-25;54;49;164;413;1854;1008;26421553;25946946;19420762;4660289;2779997;1034668;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-04-26;44;49;111;254;1139;584;26421597;25946995;19420873;4660543;2781136;1035252;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-04-27;50;51;141;399;1645;882;26421647;25947046;19421014;4660942;2782781;1036134;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-04-28;90;67;194;440;1959;1006;26421737;25947113;19421208;4661382;2784740;1037140;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-04-29;38;39;68;148;522;232;26421775;25947152;19421276;4661530;2785262;1037372;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-04-30;3;3;4;8;29;14;26421778;25947155;19421280;4661538;2785291;1037386;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-01;9;11;25;5;23;10;26421787;25947166;19421305;4661543;2785314;1037396;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-02;103;79;218;349;1622;808;26421890;25947245;19421523;4661892;2786936;1038204;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-03;69;41;116;224;1219;644;26421959;25947286;19421639;4662116;2788155;1038848;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-04;38;57;200;324;1740;890;26421997;25947343;19421839;4662440;2789895;1039738;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-05;49;50;153;374;2021;1074;26422046;25947393;19421992;4662814;2791916;1040812;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-06;40;28;77;127;567;263;26422086;25947421;19422069;4662941;2792483;1041075;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-07;2;6;6;12;39;13;26422088;25947427;19422075;4662953;2792522;1041088;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-08;11;5;9;9;39;20;26422099;25947432;19422084;4662962;2792561;1041108;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-09;37;43;101;272;1584;778;26422136;25947475;19422185;4663234;2794145;1041886;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-10;58;50;117;233;1437;693;26422194;25947525;19422302;4663467;2795582;1042579;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-11;41;31;92;319;1774;887;26422235;25947556;19422394;4663786;2797356;1043466;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-12;43;49;116;341;1997;992;26422278;25947605;19422510;4664127;2799353;1044458;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-13;27;28;60;103;498;219;26422305;25947633;19422570;4664230;2799851;1044677;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-14;8;3;6;4;31;13;26422313;25947636;19422576;4664234;2799882;1044690;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-15;27;24;79;209;1352;652;26422340;25947660;19422655;4664443;2801234;1045342;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-16;33;44;95;413;2441;1210;26422373;25947704;19422750;4664856;2803675;1046552;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-17;45;54;89;222;1344;608;26422418;25947758;19422839;4665078;2805019;1047160;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-18;2;4;4;14;57;22;26422420;25947762;19422843;4665092;2805076;1047182;80.5;79.1;59.2;14.2;8.5;3.2
FR;1;2023-05-19;34;45;112;254;1280;529;26422454;25947807;19422955;4665346;2806356;1047711;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-20;21;19;41;62;368;147;26422475;25947826;19422996;4665408;2806724;1047858;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-21;8;4;4;9;66;23;26422483;25947830;19423000;4665417;2806790;1047881;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-22;49;18;84;229;1271;565;26422532;25947848;19423084;4665646;2808061;1048446;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-23;29;29;84;357;1912;833;26422561;25947877;19423168;4666003;2809973;1049279;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-24;34;31;79;237;1319;580;26422595;25947908;19423247;4666240;2811292;1049859;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-25;32;33;80;248;1810;792;26422627;25947941;19423327;4666488;2813102;1050651;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-26;43;48;112;279;2065;970;26422670;25947989;19423439;4666767;2815167;1051621;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-27;19;18;37;73;422;202;26422689;25948007;19423476;4666840;2815589;1051823;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-28;1;3;2;6;29;15;26422690;25948010;19423478;4666846;2815618;1051838;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-29;4;1;4;20;99;40;26422694;25948011;19423482;4666866;2815717;1051878;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-30;56;23;86;290;1831;765;26422750;25948034;19423568;4667156;2817548;1052643;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-05-31;31;44;63;236;1412;652;26422781;25948078;19423631;4667392;2818960;1053295;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-01;37;31;81;267;1886;780;26422818;25948109;19423712;4667659;2820846;1054075;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-02;32;40;103;284;2211;990;26422850;25948149;19423815;4667943;2823057;1055065;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-03;14;18;32;82;483;180;26422864;25948167;19423847;4668025;2823540;1055245;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-04;0;8;3;6;43;8;26422864;25948175;19423850;4668031;2823583;1055253;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-05;61;32;60;282;1629;647;26422925;25948207;19423910;4668313;2825212;1055900;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-06;47;50;100;339;2720;1170;26422972;25948257;19424010;4668652;2827932;1057070;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-07;28;24;70;235;1615;662;26423000;25948281;19424080;4668887;2829547;1057732;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-08;39;33;84;301;2265;979;26423039;25948314;19424164;4669188;2831812;1058711;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-09;33;63;91;260;2219;941;26423072;25948377;19424255;4669448;2834031;1059652;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-10;14;19;30;74;457;178;26423086;25948396;19424285;4669522;2834488;1059830;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-11;1;2;2;6;45;19;26423087;25948398;19424287;4669528;2834533;1059849;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-12;21;33;69;245;1823;764;26423108;25948431;19424356;4669773;2836356;1060613;80.5;79.1;59.2;14.2;8.6;3.2
FR;1;2023-06-13;19;23;83;324;2709;1150;26423127;25948454;19424439;4670097;2839065;1061763;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-14;16;52;72;240;1795;755;26423143;25948506;19424511;4670337;2840860;1062518;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-15;25;31;80;313;2406;1037;26423168;25948537;19424591;4670650;2843266;1063555;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-16;33;47;63;324;2483;1030;26423201;25948584;19424654;4670974;2845749;1064585;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-17;9;24;27;50;442;169;26423210;25948608;19424681;4671024;2846191;1064754;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-18;2;3;5;11;64;32;26423212;25948611;19424686;4671035;2846255;1064786;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-19;36;19;57;226;1629;633;26423248;25948630;19424743;4671261;2847884;1065419;80.5;79.1;59.2;14.2;8.7;3.2
FR;1;2023-06-20;40;21;79;296;2474;1043;26423288;25948651;19424822;4671557;2850358;1066462;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-21;11;24;77;272;1636;648;26423299;25948675;19424899;4671829;2851994;1067110;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-22;24;14;85;306;1973;750;26423323;25948689;19424984;4672135;2853967;1067860;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-23;38;27;66;309;2143;792;26423361;25948716;19425050;4672444;2856110;1068652;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-24;5;5;24;58;399;127;26423366;25948721;19425074;4672502;2856509;1068779;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-25;1;0;5;6;42;16;26423367;25948721;19425079;4672508;2856551;1068795;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-26;23;12;59;160;1162;424;26423390;25948733;19425138;4672668;2857713;1069219;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-27;29;15;61;257;1905;734;26423419;25948748;19425199;4672925;2859618;1069953;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-28;19;24;41;180;1202;494;26423438;25948772;19425240;4673105;2860820;1070447;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-29;19;16;57;192;1537;610;26423457;25948788;19425297;4673297;2862357;1071057;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-06-30;21;28;61;196;1738;652;26423478;25948816;19425358;4673493;2864095;1071709;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-01;20;20;21;44;381;155;26423498;25948836;19425379;4673537;2864476;1071864;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-02;0;0;1;3;19;9;26423498;25948836;19425380;4673540;2864495;1071873;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-03;38;13;44;119;884;282;26423536;25948849;19425424;4673659;2865379;1072155;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-04;15;15;58;174;1324;500;26423551;25948864;19425482;4673833;2866703;1072655;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-05;21;9;45;138;991;372;26423572;25948873;19425527;4673971;2867694;1073027;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-06;21;13;54;185;1188;404;26423593;25948886;19425581;4674156;2868882;1073431;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-07;28;28;70;157;1268;415;26423621;25948914;19425651;4674313;2870150;1073846;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-08;6;8;29;35;253;70;26423627;25948922;19425680;4674348;2870403;1073916;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-09;1;2;0;2;20;8;26423628;25948924;19425680;4674350;2870423;1073924;80.5;79.1;59.2;14.2;8.7;3.3
FR;1;2023-07-10;8;16;41;78;680;213;26423636;25948940;19425721;4674428;2871103;1074137;80.5;79.1;59.2;14.2;8.8;3.3
FR;2;2020-12-27;291;24;0;0;0;0;291;24;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2020-12-28;354;24;0;0;0;0;645;48;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2020-12-29;209;9;0;0;0;0;854;57;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2020-12-30;247;10;0;0;0;0;1101;67;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2020-12-31;243;11;0;0;0;0;1344;78;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-01;525;26;0;0;0;0;1869;104;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-02;183;14;0;0;0;0;2052;118;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-03;204;13;0;0;0;0;2256;131;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-04;1133;26;0;0;0;0;3389;157;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-05;4136;65;0;0;0;0;7525;222;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-06;7079;76;0;0;0;0;14604;298;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-07;17906;93;0;0;0;0;32510;391;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-08;22512;129;0;0;0;0;55022;520;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-09;5932;47;0;0;0;0;60954;567;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-10;3199;18;0;0;0;0;64153;585;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-11;24821;137;0;0;0;0;88974;722;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-12;39803;187;0;0;0;0;128777;909;0;0;0;0;0.4;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-13;41506;277;0;0;0;0;170283;1186;0;0;0;0;0.5;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-14;53744;722;0;0;0;0;224027;1908;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-15;44160;372;0;0;0;0;268187;2280;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-16;11466;99;0;0;0;0;279653;2379;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-17;6956;76;0;0;0;0;286609;2455;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-18;50931;384;0;0;0;0;337540;2839;0;0;0;0;1.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-19;80532;532;0;0;0;0;418072;3371;0;0;0;0;1.2;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-20;84194;542;0;0;0;0;502266;3913;0;0;0;0;1.4;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-21;98958;590;0;0;0;0;601224;4503;0;0;0;0;1.7;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-22;71689;535;0;0;0;0;672913;5038;0;0;0;0;1.9;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-23;21314;125;0;0;0;0;694227;5163;0;0;0;0;2.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-24;5829;98;0;0;0;0;700056;5261;0;0;0;0;2.0;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-25;44241;1037;0;0;0;0;744297;6298;0;0;0;0;2.1;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-26;58965;2485;0;0;0;0;803262;8783;0;0;0;0;2.3;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-27;64767;4260;0;0;0;0;868029;13043;0;0;0;0;2.5;0.0;0.0;0.0;0.0;0.0
FR;2;2021-01-28;77550;10770;0;0;0;0;945579;23813;0;0;0;0;2.7;0.1;0.0;0.0;0.0;0.0
FR;2;2021-01-29;54522;11584;0;0;0;0;1000101;35397;0;0;0;0;2.9;0.1;0.0;0.0;0.0;0.0
FR;2;2021-01-30;16161;2581;0;0;0;0;1016262;37978;0;0;0;0;2.9;0.1;0.0;0.0;0.0;0.0
FR;2;2021-01-31;3130;1107;0;0;0;0;1019392;39085;0;0;0;0;2.9;0.1;0.0;0.0;0.0;0.0
FR;2;2021-02-01;29656;14293;0;0;0;0;1049048;53378;0;0;0;0;3.0;0.2;0.0;0.0;0.0;0.0
FR;2;2021-02-02;41933;24828;0;0;0;0;1090981;78206;0;0;0;0;3.1;0.2;0.0;0.0;0.0;0.0
FR;2;2021-02-03;42696;25926;0;0;0;0;1133677;104132;0;0;0;0;3.2;0.3;0.0;0.0;0.0;0.0
FR;2;2021-02-04;49612;36341;0;0;0;0;1183289;140473;0;0;0;0;3.4;0.4;0.0;0.0;0.0;0.0
FR;2;2021-02-05;39434;31244;0;0;0;0;1222723;171717;0;0;0;0;3.5;0.5;0.0;0.0;0.0;0.0
FR;2;2021-02-06;12739;6792;0;0;0;0;1235462;178509;0;0;0;0;3.5;0.5;0.0;0.0;0.0;0.0
FR;2;2021-02-07;3179;3884;0;0;0;0;1238641;182393;0;0;0;0;3.5;0.5;0.0;0.0;0.0;0.0
FR;2;2021-02-08;26338;30904;0;0;0;0;1264979;213297;0;0;0;0;3.6;0.6;0.0;0.0;0.0;0.0
FR;2;2021-02-09;38805;52281;0;0;0;0;1303784;265578;0;0;0;0;3.7;0.8;0.0;0.0;0.0;0.0
FR;2;2021-02-10;42156;55629;0;0;0;0;1345940;321207;0;0;0;0;3.9;0.9;0.0;0.0;0.0;0.0
FR;2;2021-02-11;53045;72355;0;0;0;0;1398985;393562;0;0;0;0;4.0;1.1;0.0;0.0;0.0;0.0
FR;2;2021-02-12;47610;49850;0;0;0;0;1446595;443412;0;0;0;0;4.1;1.3;0.0;0.0;0.0;0.0
FR;2;2021-02-13;12861;11423;0;0;0;0;1459456;454835;0;0;0;0;4.2;1.3;0.0;0.0;0.0;0.0
FR;2;2021-02-14;2984;4733;0;0;0;0;1462440;459568;0;0;0;0;4.2;1.3;0.0;0.0;0.0;0.0
FR;2;2021-02-15;22607;44883;0;0;0;0;1485047;504451;0;0;0;0;4.2;1.4;0.0;0.0;0.0;0.0
FR;2;2021-02-16;30225;59719;0;0;0;0;1515272;564170;0;0;0;0;4.3;1.6;0.0;0.0;0.0;0.0
FR;2;2021-02-17;30567;65238;0;0;0;0;1545839;629408;0;0;0;0;4.4;1.8;0.0;0.0;0.0;0.0
FR;2;2021-02-18;42861;77975;0;0;0;0;1588700;707383;0;0;0;0;4.5;2.0;0.0;0.0;0.0;0.0
FR;2;2021-02-19;39293;56338;0;0;0;0;1627993;763721;0;0;0;0;4.7;2.2;0.0;0.0;0.0;0.0
FR;2;2021-02-20;10782;16264;0;0;0;0;1638775;779985;0;0;0;0;4.7;2.2;0.0;0.0;0.0;0.0
FR;2;2021-02-21;1913;3689;0;0;0;0;1640688;783674;0;0;0;0;4.7;2.2;0.0;0.0;0.0;0.0
FR;2;2021-02-22;21852;41590;0;0;0;0;1662540;825264;0;0;0;0;4.8;2.4;0.0;0.0;0.0;0.0
FR;2;2021-02-23;31261;50356;0;0;0;0;1693801;875620;0;0;0;0;4.8;2.5;0.0;0.0;0.0;0.0
FR;2;2021-02-24;34484;49259;0;0;0;0;1728285;924879;0;0;0;0;4.9;2.6;0.0;0.0;0.0;0.0
FR;2;2021-02-25;54716;55978;0;0;0;0;1783001;980857;0;0;0;0;5.1;2.8;0.0;0.0;0.0;0.0
FR;2;2021-02-26;60274;42762;0;0;0;0;1843275;1023619;0;0;0;0;5.3;2.9;0.0;0.0;0.0;0.0
FR;2;2021-02-27;25993;13018;0;0;0;0;1869268;1036637;0;0;0;0;5.3;3.0;0.0;0.0;0.0;0.0
FR;2;2021-02-28;3242;2554;0;0;0;0;1872510;1039191;0;0;0;0;5.4;3.0;0.0;0.0;0.0;0.0
FR;2;2021-03-01;36179;31049;0;0;0;0;1908689;1070240;0;0;0;0;5.5;3.1;0.0;0.0;0.0;0.0
FR;2;2021-03-02;54820;39868;0;0;0;0;1963509;1110108;0;0;0;0;5.6;3.2;0.0;0.0;0.0;0.0
FR;2;2021-03-03;62111;39504;0;0;0;0;2025620;1149612;0;0;0;0;5.8;3.3;0.0;0.0;0.0;0.0
FR;2;2021-03-04;86208;45958;0;0;0;0;2111828;1195570;0;0;0;0;6.0;3.4;0.0;0.0;0.0;0.0
FR;2;2021-03-05;106559;40186;0;0;0;0;2218387;1235756;0;0;0;0;6.3;3.5;0.0;0.0;0.0;0.0
FR;2;2021-03-06;108298;12622;0;0;0;0;2326685;1248378;0;0;0;0;6.7;3.6;0.0;0.0;0.0;0.0
FR;2;2021-03-07;66576;4161;0;0;0;0;2393261;1252539;0;0;0;0;6.8;3.6;0.0;0.0;0.0;0.0
FR;2;2021-03-08;59572;29506;0;0;0;0;2452833;1282045;0;0;0;0;7.0;3.7;0.0;0.0;0.0;0.0
FR;2;2021-03-09;94188;34621;0;0;0;0;2547021;1316666;0;0;0;0;7.3;3.8;0.0;0.0;0.0;0.0
FR;2;2021-03-10;97484;35833;0;0;0;0;2644505;1352499;0;0;0;0;7.6;3.9;0.0;0.0;0.0;0.0
FR;2;2021-03-11;131974;42157;0;0;0;0;2776479;1394656;0;0;0;0;7.9;4.0;0.0;0.0;0.0;0.0
FR;2;2021-03-12;157760;36287;0;0;0;0;2934239;1430943;0;0;0;0;8.4;4.1;0.0;0.0;0.0;0.0
FR;2;2021-03-13;121660;11662;0;0;0;0;3055899;1442605;0;0;0;0;8.7;4.1;0.0;0.0;0.0;0.0
FR;2;2021-03-14;35071;2868;0;0;0;0;3090970;1445473;0;0;0;0;8.8;4.1;0.0;0.0;0.0;0.0
FR;2;2021-03-15;87153;20246;0;0;0;0;3178123;1465719;0;0;0;0;9.1;4.2;0.0;0.0;0.0;0.0
FR;2;2021-03-16;80447;24463;0;0;0;0;3258570;1490182;0;0;0;0;9.3;4.3;0.0;0.0;0.0;0.0
FR;2;2021-03-17;86394;24466;0;0;0;0;3344964;1514648;0;0;0;0;9.6;4.3;0.0;0.0;0.0;0.0
FR;2;2021-03-18;96329;29209;0;0;0;0;3441293;1543857;0;0;0;0;9.8;4.4;0.0;0.0;0.0;0.0
FR;2;2021-03-19;126397;25417;0;0;0;0;3567690;1569274;0;0;0;0;10.2;4.5;0.0;0.0;0.0;0.0
FR;2;2021-03-20;89825;8963;0;0;0;0;3657515;1578237;0;0;0;0;10.5;4.5;0.0;0.0;0.0;0.0
FR;2;2021-03-21;27814;2187;0;0;0;0;3685329;1580424;0;0;0;0;10.5;4.5;0.0;0.0;0.0;0.0
FR;2;2021-03-22;93867;21739;0;0;0;0;3779196;1602163;0;0;0;0;10.8;4.6;0.0;0.0;0.0;0.0
FR;2;2021-03-23;136255;28277;0;0;0;0;3915451;1630440;0;0;0;0;11.2;4.7;0.0;0.0;0.0;0.0
FR;2;2021-03-24;139767;29083;0;0;0;0;4055218;1659523;0;0;0;0;11.6;4.7;0.0;0.0;0.0;0.0
FR;2;2021-03-25;184876;31809;0;0;0;0;4240094;1691332;0;0;0;0;12.1;4.8;0.0;0.0;0.0;0.0
FR;2;2021-03-26;195061;30543;0;0;0;0;4435155;1721875;0;0;0;0;12.7;4.9;0.0;0.0;0.0;0.0
FR;2;2021-03-27;107911;13076;0;0;0;0;4543066;1734951;0;0;0;0;13.0;5.0;0.0;0.0;0.0;0.0
FR;2;2021-03-28;33733;3776;0;0;0;0;4576799;1738727;0;0;0;0;13.1;5.0;0.0;0.0;0.0;0.0
FR;2;2021-03-29;113530;33714;0;0;0;0;4690329;1772441;0;0;0;0;13.4;5.1;0.0;0.0;0.0;0.0
FR;2;2021-03-30;160134;45630;0;0;0;0;4850463;1818071;0;0;0;0;13.9;5.2;0.0;0.0;0.0;0.0
FR;2;2021-03-31;150212;48421;0;0;0;0;5000675;1866492;0;0;0;0;14.3;5.3;0.0;0.0;0.0;0.0
FR;2;2021-04-01;180695;61378;0;0;0;0;5181370;1927870;0;0;0;0;14.8;5.5;0.0;0.0;0.0;0.0
FR;2;2021-04-02;159637;61217;0;0;0;0;5341007;1989087;0;0;0;0;15.3;5.7;0.0;0.0;0.0;0.0
FR;2;2021-04-03;78007;38518;0;0;0;0;5419014;2027605;0;0;0;0;15.5;5.8;0.0;0.0;0.0;0.0
FR;2;2021-04-04;26038;11958;0;0;0;0;5445052;2039563;0;0;0;0;15.6;5.8;0.0;0.0;0.0;0.0
FR;2;2021-04-05;35369;7334;0;0;0;0;5480421;2046897;0;0;0;0;15.7;5.9;0.0;0.0;0.0;0.0
FR;2;2021-04-06;123463;69149;0;0;0;0;5603884;2116046;0;0;0;0;16.0;6.1;0.0;0.0;0.0;0.0
FR;2;2021-04-07;149433;72815;0;0;0;0;5753317;2188861;0;0;0;0;16.5;6.3;0.0;0.0;0.0;0.0
FR;2;2021-04-08;192168;80605;0;0;0;0;5945485;2269466;0;0;0;0;17.0;6.5;0.0;0.0;0.0;0.0
FR;2;2021-04-09;226032;77495;0;0;0;0;6171517;2346961;0;0;0;0;17.7;6.7;0.0;0.0;0.0;0.0
FR;2;2021-04-10;115065;51757;0;0;0;0;6286582;2398718;0;0;0;0;18.0;6.9;0.0;0.0;0.0;0.0
FR;2;2021-04-11;31055;20719;0;0;0;0;6317637;2419437;0;0;0;0;18.1;6.9;0.0;0.0;0.0;0.0
FR;2;2021-04-12;131518;71298;0;0;0;0;6449155;2490735;0;0;0;0;18.5;7.1;0.0;0.0;0.0;0.0
FR;2;2021-04-13;172119;90029;0;0;0;0;6621274;2580764;0;0;0;0;18.9;7.4;0.0;0.0;0.0;0.0
FR;2;2021-04-14;166109;88329;0;0;0;0;6787383;2669093;0;0;0;0;19.4;7.6;0.0;0.0;0.0;0.0
FR;2;2021-04-15;188831;95593;0;0;0;0;6976214;2764686;0;0;0;0;20.0;7.9;0.0;0.0;0.0;0.0
FR;2;2021-04-16;187591;93569;0;0;0;0;7163805;2858255;0;0;0;0;20.5;8.2;0.0;0.0;0.0;0.0
FR;2;2021-04-17;103931;56132;0;0;0;0;7267736;2914387;0;0;0;0;20.8;8.3;0.0;0.0;0.0;0.0
